,verse,count,proportion
13372,genesis 41:47,1,3.0629090897953057e-06
13373,genesis 41:28,1,3.0629090897953057e-06
13426,judges 1:2,1,3.0629090897953057e-06
13427,judges 1:3,1,3.0629090897953057e-06
13415,2 timothy 64:87,1,3.0629090897953057e-06
13336,nahum 22:2,1,3.0629090897953057e-06
13408,jude 16:17,1,3.0629090897953057e-06
13409,leviticus 15:31,1,3.0629090897953057e-06
13392,2 samuel 16:10,1,3.0629090897953057e-06
13395,ezekiel 15:3,1,3.0629090897953057e-06
13397,revelation 18:11,1,3.0629090897953057e-06
13444,exodus 10:8,1,3.0629090897953057e-06
13445,exodus 10:9,1,3.0629090897953057e-06
13446,jeremiah 1:17,1,3.0629090897953057e-06
16774,1 thessalonians 14:10,1,3.0629090897953057e-06
16775,mark 2:13,1,3.0629090897953057e-06
16778,deuteronomy 22:3,1,3.0629090897953057e-06
16781,2 kings 25:3,1,3.0629090897953057e-06
16772,genesis 8:29,1,3.0629090897953057e-06
16773,genesis 11:10,1,3.0629090897953057e-06
13401,song of solomon 1:24,1,3.0629090897953057e-06
13405,1 thessalonians 65:17,1,3.0629090897953057e-06
13277,1 thessalonians 17:35,1,3.0629090897953057e-06
13278,1 thessalonians 17:36,1,3.0629090897953057e-06
13258,genesis 7:19,1,3.0629090897953057e-06
13259,revelation 2:30,1,3.0629090897953057e-06
13324,1 peter 6:3,1,3.0629090897953057e-06
13313,2 samuel 22:9,1,3.0629090897953057e-06
13314,ecclesiastes 10:35,1,3.0629090897953057e-06
16792,2 chronicles 32:33,1,3.0629090897953057e-06
13310,deuteronomy 30:14,1,3.0629090897953057e-06
13304,john 18:8,1,3.0629090897953057e-06
13348,philippians 7:7,1,3.0629090897953057e-06
1510,hosea 20:22,1,3.0629090897953057e-06
1512,job 19:23,1,3.0629090897953057e-06
1532,job 2:27,1,3.0629090897953057e-06
1485,ezekiel 34:6,1,3.0629090897953057e-06
13273,1 thessalonians 17:11,1,3.0629090897953057e-06
16807,ruth 2:6,1,3.0629090897953057e-06
16813,numbers 16:28,1,3.0629090897953057e-06
16814,psalm 15:30,1,3.0629090897953057e-06
16799,galatians 6:19,1,3.0629090897953057e-06
16800,amos 3:5,1,3.0629090897953057e-06
16801,exodus 20:22,1,3.0629090897953057e-06
16802,exodus 20:24,1,3.0629090897953057e-06
16803,jeremiah 10:8,1,3.0629090897953057e-06
13375,amos 4:7,1,3.0629090897953057e-06
13376,lamentations 3:31,1,3.0629090897953057e-06
13377,leviticus 22:20,1,3.0629090897953057e-06
16762,esther 64:2,1,3.0629090897953057e-06
16764,job 8:8,1,3.0629090897953057e-06
16750,nahum 5:47,1,3.0629090897953057e-06
16752,judges 14:9,1,3.0629090897953057e-06
16755,joshua 6:27,1,3.0629090897953057e-06
13279,2 thessalonians 7:8,1,3.0629090897953057e-06
13280,1 thessalonians 17:5,1,3.0629090897953057e-06
13282,1 thessalonians 17:40,1,3.0629090897953057e-06
13283,1 thessalonians 17:42,1,3.0629090897953057e-06
13284,1 thessalonians 17:43,1,3.0629090897953057e-06
13285,1 thessalonians 17:45,1,3.0629090897953057e-06
13286,1 thessalonians 17:49,1,3.0629090897953057e-06
16824,2 chronicles 25:19,1,3.0629090897953057e-06
13230,isaiah 10:26,1,3.0629090897953057e-06
13231,psalm 83:11,1,3.0629090897953057e-06
13233,romans 6:32,1,3.0629090897953057e-06
13287,judges 4:5,1,3.0629090897953057e-06
13289,judges 4:7,1,3.0629090897953057e-06
13291,song of solomon 2:16,1,3.0629090897953057e-06
13295,1 kings 12:30,1,3.0629090897953057e-06
13296,1 kings 11:26,1,3.0629090897953057e-06
16847,2 thessalonians 7:21,1,3.0629090897953057e-06
16832,hosea 13:10,1,3.0629090897953057e-06
16833,hosea 14:10,1,3.0629090897953057e-06
16835,1 thessalonians 19:13,1,3.0629090897953057e-06
16838,psalm 105:26,1,3.0629090897953057e-06
13238,exodus 32:21,1,3.0629090897953057e-06
13240,2 kings 17:21,1,3.0629090897953057e-06
13229,1 samuel 12:11,1,3.0629090897953057e-06
16797,1 thessalonians 20:28,1,3.0629090897953057e-06
16798,galatians 4:40,1,3.0629090897953057e-06
16784,judges 5:18,1,3.0629090897953057e-06
16785,judges 5:12,1,3.0629090897953057e-06
16786,psalm 6:1,1,3.0629090897953057e-06
16788,matthew 9:19,1,3.0629090897953057e-06
16841,1 corinthians 11:12,1,3.0629090897953057e-06
16843,jeremiah 8:3,1,3.0629090897953057e-06
13245,isaiah 10:3,1,3.0629090897953057e-06
1582,psalm 7:7,1,3.0629090897953057e-06
1584,luke 18:36,1,3.0629090897953057e-06
16856,numbers 35:16,1,3.0629090897953057e-06
16857,1 thessalonians 9:36,1,3.0629090897953057e-06
16848,numbers 3:4,1,3.0629090897953057e-06
16849,2 john 8:10,1,3.0629090897953057e-06
16851,numbers 17:4,1,3.0629090897953057e-06
13209,luke 21:14,1,3.0629090897953057e-06
13212,hosea 4:17,1,3.0629090897953057e-06
13213,isaiah 49:10,1,3.0629090897953057e-06
13198,isaiah 36:6,1,3.0629090897953057e-06
13199,isaiah 36:8,1,3.0629090897953057e-06
13203,2 kings 19:3,1,3.0629090897953057e-06
13254,isaiah 33:23,1,3.0629090897953057e-06
13255,luke 11:7,1,3.0629090897953057e-06
16873,1 corinthians 1:46,1,3.0629090897953057e-06
16874,2 chronicles 20:31,1,3.0629090897953057e-06
16875,1 kings 22:34,1,3.0629090897953057e-06
16877,2 chronicles 17:6,1,3.0629090897953057e-06
16868,hosea 18:17,1,3.0629090897953057e-06
16869,1 corinthians 19:1,1,3.0629090897953057e-06
16871,numbers 24:10,1,3.0629090897953057e-06
13208,acts 6:12,1,3.0629090897953057e-06
16825,psalm 75:4,1,3.0629090897953057e-06
16826,psalm 86:14,1,3.0629090897953057e-06
16830,2 kings 2:23,1,3.0629090897953057e-06
16815,john 21:14,1,3.0629090897953057e-06
16816,2 kings 22:3,1,3.0629090897953057e-06
16821,proverbs 7:22,1,3.0629090897953057e-06
16822,hosea 2:5,1,3.0629090897953057e-06
16823,micah 1:9,1,3.0629090897953057e-06
13191,2 chronicles 29:3,1,3.0629090897953057e-06
13192,2 chronicles 30:6,1,3.0629090897953057e-06
13194,2 chronicles 31:1,1,3.0629090897953057e-06
13196,2 chronicles 32:2,1,3.0629090897953057e-06
1691,1 kings 1:38,1,3.0629090897953057e-06
1694,isaiah 46:1,1,3.0629090897953057e-06
13184,deuteronomy 3:29,1,3.0629090897953057e-06
16888,hosea 7:24,1,3.0629090897953057e-06
1654,2 samuel 21:14,1,3.0629090897953057e-06
13166,zechariah 11:16,1,3.0629090897953057e-06
13169,genesis 49:16,1,3.0629090897953057e-06
13170,numbers 3:25,1,3.0629090897953057e-06
13171,numbers 3:31,1,3.0629090897953057e-06
13172,numbers 3:38,1,3.0629090897953057e-06
13158,2 kings 7:4,1,3.0629090897953057e-06
13159,2 kings 7:8,1,3.0629090897953057e-06
1684,deuteronomy 28:48,1,3.0629090897953057e-06
1690,genesis 41:31,1,3.0629090897953057e-06
1680,genesis 35:16,1,3.0629090897953057e-06
13221,job 15:12,1,3.0629090897953057e-06
13223,isaiah 33:11,1,3.0629090897953057e-06
13225,numbers 27:3,1,3.0629090897953057e-06
13215,genesis 40:11,1,3.0629090897953057e-06
1653,psalm 7:4,1,3.0629090897953057e-06
16853,1 samuel 14:39,1,3.0629090897953057e-06
16854,1 thessalonians 2:37,1,3.0629090897953057e-06
16855,leviticus 20:2,1,3.0629090897953057e-06
16912,exodus 33:8,1,3.0629090897953057e-06
16898,nahum 1:12,1,3.0629090897953057e-06
16900,zephaniah 2:87,1,3.0629090897953057e-06
16902,ecclesiastes 17:22,1,3.0629090897953057e-06
1681,deuteronomy 2:30,1,3.0629090897953057e-06
13090,1 timothy 2:19,1,3.0629090897953057e-06
13091,genesis 61:3,1,3.0629090897953057e-06
13092,joel 1:10,1,3.0629090897953057e-06
13084,matthew 17:6,1,3.0629090897953057e-06
13140,genesis 59:9,1,3.0629090897953057e-06
13143,psalm 77:1,1,3.0629090897953057e-06
13145,psalm 10:9,1,3.0629090897953057e-06
16922,1 kings 1:6,1,3.0629090897953057e-06
13131,1 corinthians 18:4,1,3.0629090897953057e-06
13136,genesis 38:24,1,3.0629090897953057e-06
13117,deuteronomy 17:16,1,3.0629090897953057e-06
13119,matthew 10:13,1,3.0629090897953057e-06
13182,numbers 22:41,1,3.0629090897953057e-06
13183,numbers 23:28,1,3.0629090897953057e-06
13174,joshua 8:48,1,3.0629090897953057e-06
13181,ezra 26:58,1,3.0629090897953057e-06
16935,2 chronicles 27:1,1,3.0629090897953057e-06
16936,2 chronicles 19:3,1,3.0629090897953057e-06
16937,revelation 13:33,1,3.0629090897953057e-06
241,ecclesiastes 15:33,1,3.0629090897953057e-06
13127,zechariah 25:18,1,3.0629090897953057e-06
13128,esther 9:11,1,3.0629090897953057e-06
13129,esther 9:7,1,3.0629090897953057e-06
13130,esther 9:23,1,3.0629090897953057e-06
16889,ecclesiastes 3:16,1,3.0629090897953057e-06
16890,1 samuel 6:20,1,3.0629090897953057e-06
16892,1 samuel 9:10,1,3.0629090897953057e-06
16882,2 chronicles 13:12,1,3.0629090897953057e-06
16885,3 john 3:24,1,3.0629090897953057e-06
16886,acts 9:41,1,3.0629090897953057e-06
16887,1 chronicles 7:13,1,3.0629090897953057e-06
16934,2 chronicles 24:21,1,3.0629090897953057e-06
13097,revelation 5:20,1,3.0629090897953057e-06
13099,1 corinthians 19:12,1,3.0629090897953057e-06
13010,deuteronomy 28:23,1,3.0629090897953057e-06
13071,hosea 5:33,1,3.0629090897953057e-06
13075,nahum 6:11,1,3.0629090897953057e-06
13076,nahum 6:15,1,3.0629090897953057e-06
13062,acts 20:12,1,3.0629090897953057e-06
13066,psalm 67:5,1,3.0629090897953057e-06
13044,genesis 10:6,1,3.0629090897953057e-06
13045,daniel 3:2,1,3.0629090897953057e-06
13048,deuteronomy 22:12,1,3.0629090897953057e-06
13107,ezra 1:10,1,3.0629090897953057e-06
13112,2 kings 20:21,1,3.0629090897953057e-06
13114,psalm 33:16,1,3.0629090897953057e-06
13116,1 kings 15:25,1,3.0629090897953057e-06
13096,numbers 20:59,1,3.0629090897953057e-06
16956,psalm 71:10,1,3.0629090897953057e-06
16957,joshua 24:22,1,3.0629090897953057e-06
16958,daniel 5:2,1,3.0629090897953057e-06
16959,daniel 5:4,1,3.0629090897953057e-06
13050,jeremiah 12:17,1,3.0629090897953057e-06
13053,psalm 129:6,1,3.0629090897953057e-06
13056,zechariah 24:52,1,3.0629090897953057e-06
13041,proverbs 25:5,1,3.0629090897953057e-06
16923,genesis 66:2,1,3.0629090897953057e-06
16915,leviticus 11:10,1,3.0629090897953057e-06
16916,psalm 48:45,1,3.0629090897953057e-06
16917,isaiah 61:100,1,3.0629090897953057e-06
16918,judges 5:19,1,3.0629090897953057e-06
16919,2 chronicles 35:22,1,3.0629090897953057e-06
16921,psalm 144:11,1,3.0629090897953057e-06
16967,deuteronomy 3:20,1,3.0629090897953057e-06
16972,1 corinthians 24:3,1,3.0629090897953057e-06
16976,romans 9:7,1,3.0629090897953057e-06
16977,1 corinthians 1:29,1,3.0629090897953057e-06
16979,isaiah 5:23,1,3.0629090897953057e-06
17029,2 john 6:15,1,3.0629090897953057e-06
17033,revelation 55:54,1,3.0629090897953057e-06
17034,revelation 55:55,1,3.0629090897953057e-06
17020,ezra 20:19,1,3.0629090897953057e-06
12971,1 kings 19:7,1,3.0629090897953057e-06
12973,revelation 8:30,1,3.0629090897953057e-06
12978,psalm 136:12,1,3.0629090897953057e-06
13034,2 kings 5:6,1,3.0629090897953057e-06
13028,exodus 17:5,1,3.0629090897953057e-06
16981,psalm 105:14,1,3.0629090897953057e-06
16983,habakkuk 2:00,1,3.0629090897953057e-06
16986,ezra 11:1,1,3.0629090897953057e-06
16946,isaiah 63:11,1,3.0629090897953057e-06
16997,ezekiel 20:13,1,3.0629090897953057e-06
16998,1 corinthians 16:11,1,3.0629090897953057e-06
17000,ezekiel 29:6,1,3.0629090897953057e-06
17001,isaiah 28:17,1,3.0629090897953057e-06
17003,1 chronicles 21:16,1,3.0629090897953057e-06
16988,ezekiel 16:19,1,3.0629090897953057e-06
12983,genesis 27:16,1,3.0629090897953057e-06
13067,psalm 67:6,1,3.0629090897953057e-06
16948,acts 20:13,1,3.0629090897953057e-06
16951,psalm 55:20,1,3.0629090897953057e-06
16953,genesis 48:22,1,3.0629090897953057e-06
16955,nahum 14:15,1,3.0629090897953057e-06
16938,ecclesiastes 31:8,1,3.0629090897953057e-06
16941,1 thessalonians 15:30,1,3.0629090897953057e-06
16944,job 31:35,1,3.0629090897953057e-06
12965,micah 2:1,1,3.0629090897953057e-06
12967,romans 24:26,1,3.0629090897953057e-06
12970,isaiah 43:15,1,3.0629090897953057e-06
1698,1 kings 4:6,1,3.0629090897953057e-06
1721,judges 7:17,1,3.0629090897953057e-06
17014,matthew 28:28,1,3.0629090897953057e-06
17015,1 chronicles 9:13,1,3.0629090897953057e-06
17016,judges 1:29,1,3.0629090897953057e-06
12992,job 32:2,1,3.0629090897953057e-06
12996,1 chronicles 1:1,1,3.0629090897953057e-06
12918,daniel 3:1189,1,3.0629090897953057e-06
12912,acts 93:29,1,3.0629090897953057e-06
12960,numbers 10:16,1,3.0629090897953057e-06
12961,jeremiah 4:13,1,3.0629090897953057e-06
12963,ezekiel 13:3,1,3.0629090897953057e-06
12964,hosea 7:13,1,3.0629090897953057e-06
12948,psalm 105:32,1,3.0629090897953057e-06
12949,haggai 2:17,1,3.0629090897953057e-06
12950,genesis 38:22,1,3.0629090897953057e-06
12951,deuteronomy 29:18,1,3.0629090897953057e-06
13001,1 thessalonians 148:3,1,3.0629090897953057e-06
12988,zechariah 33:13,1,3.0629090897953057e-06
12989,zechariah 33:15,1,3.0629090897953057e-06
12990,zechariah 33:16,1,3.0629090897953057e-06
17021,1 thessalonians 19:15,1,3.0629090897953057e-06
17024,numbers 34:11,1,3.0629090897953057e-06
17026,hebrews 9:17,1,3.0629090897953057e-06
12954,amos 5:7,1,3.0629090897953057e-06
12955,jeremiah 23:15,1,3.0629090897953057e-06
12958,deuteronomy 28:49,1,3.0629090897953057e-06
12959,habakkuk 1:8,1,3.0629090897953057e-06
12946,1 thessalonians 4:41,1,3.0629090897953057e-06
17036,judges 19:2,1,3.0629090897953057e-06
17037,ezra 2:41,1,3.0629090897953057e-06
17038,luke 24:364,1,3.0629090897953057e-06
17039,deuteronomy 27:16,1,3.0629090897953057e-06
17040,1 thessalonians 17:25,1,3.0629090897953057e-06
17041,luke 33:43,1,3.0629090897953057e-06
17043,2 samuel 6:13,1,3.0629090897953057e-06
17092,1 peter 10:31,1,3.0629090897953057e-06
12934,numbers 29:13,1,3.0629090897953057e-06
12935,numbers 29:32,1,3.0629090897953057e-06
12937,2 chronicles 32:35,1,3.0629090897953057e-06
17044,philemon 1:26,1,3.0629090897953057e-06
17046,hosea 1:26,1,3.0629090897953057e-06
17048,genesis 1988:31,1,3.0629090897953057e-06
17050,genesis 47:29,1,3.0629090897953057e-06
17051,matthew 3:44,1,3.0629090897953057e-06
17067,jeremiah 50:25,1,3.0629090897953057e-06
17056,psalm 64:6,1,3.0629090897953057e-06
17058,nehemiah 2:13,1,3.0629090897953057e-06
12894,judges 11:20,1,3.0629090897953057e-06
12945,1 samuel 13:9,1,3.0629090897953057e-06
12927,genesis 29:6,1,3.0629090897953057e-06
12928,ezekiel 26:18,1,3.0629090897953057e-06
12932,leviticus 23:39,1,3.0629090897953057e-06
17017,judges 1:30,1,3.0629090897953057e-06
17018,judges 1:31,1,3.0629090897953057e-06
17004,2 kings 6:30,1,3.0629090897953057e-06
17006,leviticus 10:2,1,3.0629090897953057e-06
17007,1 corinthians 5:154,1,3.0629090897953057e-06
17008,esther 9:19,1,3.0629090897953057e-06
17063,jeremiah 32:22,1,3.0629090897953057e-06
17065,hosea 31:19,1,3.0629090897953057e-06
12881,luke 8:20,1,3.0629090897953057e-06
12862,judges 17:5,1,3.0629090897953057e-06
12834,zechariah 7:5,1,3.0629090897953057e-06
12835,1 chronicles 18:12,1,3.0629090897953057e-06
12838,psalm 76:7,1,3.0629090897953057e-06
12840,genesis 30:16,1,3.0629090897953057e-06
12831,joshua 3:19,1,3.0629090897953057e-06
17076,galatians 4:21,1,3.0629090897953057e-06
12905,acts 22:20,1,3.0629090897953057e-06
12825,1 kings 22:17,1,3.0629090897953057e-06
12826,isaiah 24:6,1,3.0629090897953057e-06
12828,hosea 8:21,1,3.0629090897953057e-06
12813,psalm 85:1,1,3.0629090897953057e-06
12816,matthew 13:56,1,3.0629090897953057e-06
12873,ezra 2:64,1,3.0629090897953057e-06
12874,ezekiel 44:2,1,3.0629090897953057e-06
12856,1 kings 6:29,1,3.0629090897953057e-06
12858,psalm 90:7,1,3.0629090897953057e-06
12861,1 samuel 22:18,1,3.0629090897953057e-06
12843,exodus 13:12,1,3.0629090897953057e-06
12848,1 thessalonians 29:17,1,3.0629090897953057e-06
12849,genesis 26:14,1,3.0629090897953057e-06
12897,romans 10:131,1,3.0629090897953057e-06
12904,genesis 52:13,1,3.0629090897953057e-06
17098,psalm 105:40,1,3.0629090897953057e-06
17099,ecclesiastes 2:15,1,3.0629090897953057e-06
17084,2 kings 12:3,1,3.0629090897953057e-06
17085,1 samuel 7:20,1,3.0629090897953057e-06
17086,1 timothy 2:22,1,3.0629090897953057e-06
17088,psalm 144:7,1,3.0629090897953057e-06
17089,deuteronomy 31:7,1,3.0629090897953057e-06
17091,genesis 5:11,1,3.0629090897953057e-06
1900,judges 4:9,1,3.0629090897953057e-06
17110,joshua 15:55,1,3.0629090897953057e-06
17115,matthew 28:11,1,3.0629090897953057e-06
17116,isaiah 31:3,1,3.0629090897953057e-06
17100,1 kings 5:12,1,3.0629090897953057e-06
17102,numbers 5:11,1,3.0629090897953057e-06
17103,jonah 14:27,1,3.0629090897953057e-06
17105,1 thessalonians 20:6,1,3.0629090897953057e-06
12803,1 corinthians 6:8,1,3.0629090897953057e-06
12806,matthew 26:54,1,3.0629090897953057e-06
1824,1 thessalonians 22:12,1,3.0629090897953057e-06
12729,2 chronicles 3:15,1,3.0629090897953057e-06
12717,deuteronomy 8:4,1,3.0629090897953057e-06
12718,leviticus 19:27,1,3.0629090897953057e-06
12774,numbers 13:18,1,3.0629090897953057e-06
12780,1 corinthians 27:20,1,3.0629090897953057e-06
12762,psalm 108:5,1,3.0629090897953057e-06
1890,1 samuel 4:13,1,3.0629090897953057e-06
12756,1 thessalonians 18:4,1,3.0629090897953057e-06
12760,judges 1:80,1,3.0629090897953057e-06
12761,john 14:29,1,3.0629090897953057e-06
12800,2 kings 9:3,1,3.0629090897953057e-06
12801,1 kings 19:17,1,3.0629090897953057e-06
12802,numbers 11:12,1,3.0629090897953057e-06
17078,hosea 3:28,1,3.0629090897953057e-06
17081,1 corinthians 22:41,1,3.0629090897953057e-06
17082,1 corinthians 14:36,1,3.0629090897953057e-06
17073,daniel 6:2,1,3.0629090897953057e-06
17125,nahum 22:32,1,3.0629090897953057e-06
17129,ecclesiastes 10:9,1,3.0629090897953057e-06
17132,nahum 11:14,1,3.0629090897953057e-06
17117,hosea 5:4,1,3.0629090897953057e-06
12652,2 chronicles 24:22,1,3.0629090897953057e-06
12705,1 kings 11:43,1,3.0629090897953057e-06
12706,1 kings 14:31,1,3.0629090897953057e-06
12707,1 kings 2:1,1,3.0629090897953057e-06
1932,1 kings 10:3,1,3.0629090897953057e-06
1933,1 kings 10:5,1,3.0629090897953057e-06
1934,1 kings 10:6,1,3.0629090897953057e-06
17142,zechariah 3:6,1,3.0629090897953057e-06
12693,titus 9:7,1,3.0629090897953057e-06
12748,genesis 32:27,1,3.0629090897953057e-06
12752,genesis 22:22,1,3.0629090897953057e-06
12734,mark 6:9,1,3.0629090897953057e-06
12737,psalm 7:15,1,3.0629090897953057e-06
12740,genesis 41:17,1,3.0629090897953057e-06
12659,romans 18:22,1,3.0629090897953057e-06
12661,psalm 106:14,1,3.0629090897953057e-06
17151,acts 22:17,1,3.0629090897953057e-06
17153,ephesians 1:30,1,3.0629090897953057e-06
17154,jeremiah 4:25,1,3.0629090897953057e-06
17156,proverbs 28:8,1,3.0629090897953057e-06
12699,1 kings 12:5,1,3.0629090897953057e-06
12702,zechariah 4:1,1,3.0629090897953057e-06
12689,lamentations 3:48,1,3.0629090897953057e-06
12690,psalm 17:1,1,3.0629090897953057e-06
17107,2 samuel 3:33,1,3.0629090897953057e-06
17108,mark 4:32,1,3.0629090897953057e-06
17157,deuteronomy 24:6,1,3.0629090897953057e-06
17159,leviticus 2:12,1,3.0629090897953057e-06
17160,exodus 13:11,1,3.0629090897953057e-06
17161,ecclesiastes 26:3,1,3.0629090897953057e-06
17163,ecclesiastes 26:5,1,3.0629090897953057e-06
17150,1 chronicles 16:33,1,3.0629090897953057e-06
12678,psalm 105:39,1,3.0629090897953057e-06
12602,deuteronomy 33:17,1,3.0629090897953057e-06
1983,nahum 2:9,1,3.0629090897953057e-06
1993,1 peter 15:2,1,3.0629090897953057e-06
2014,isaiah 6:13,1,3.0629090897953057e-06
12570,1 chronicles 20:8,1,3.0629090897953057e-06
12572,deuteronomy 15:21,1,3.0629090897953057e-06
12564,1 peter 14:12,1,3.0629090897953057e-06
12680,job 36:32,1,3.0629090897953057e-06
12681,numbers 4:9,1,3.0629090897953057e-06
12682,numbers 8:2,1,3.0629090897953057e-06
12686,genesis 27:40,1,3.0629090897953057e-06
12671,genesis 44:3,1,3.0629090897953057e-06
12673,judges 19:26,1,3.0629090897953057e-06
12674,psalm 136:7,1,3.0629090897953057e-06
12677,ezekiel 32:8,1,3.0629090897953057e-06
17197,psalm 66:13,1,3.0629090897953057e-06
17182,job 24:2,1,3.0629090897953057e-06
17188,deuteronomy 9:19,1,3.0629090897953057e-06
12635,psalm 18:8,1,3.0629090897953057e-06
12637,genesis 55:10,1,3.0629090897953057e-06
12623,genesis 10:32,1,3.0629090897953057e-06
12626,proverbs 27:27,1,3.0629090897953057e-06
12630,deuteronomy 17:18,1,3.0629090897953057e-06
17143,zechariah 2:16,1,3.0629090897953057e-06
17144,zechariah 5:25,1,3.0629090897953057e-06
17145,nahum 25:6,1,3.0629090897953057e-06
17146,zechariah 1:5,1,3.0629090897953057e-06
17148,ezra 4:2,1,3.0629090897953057e-06
17137,ezra 9:13,1,3.0629090897953057e-06
17140,micah 5:21,1,3.0629090897953057e-06
17193,hosea 1:15,1,3.0629090897953057e-06
12586,joshua 2:20,1,3.0629090897953057e-06
12501,1 samuel 4:22,1,3.0629090897953057e-06
12502,john 9:19,1,3.0629090897953057e-06
12495,isaiah 30:9,1,3.0629090897953057e-06
12497,2 kings 15:30,1,3.0629090897953057e-06
12499,habakkuk 9:20,1,3.0629090897953057e-06
12553,exodus 34:11,1,3.0629090897953057e-06
12554,exodus 3:39,1,3.0629090897953057e-06
12534,1 samuel 4:23,1,3.0629090897953057e-06
12521,acts 14:25,1,3.0629090897953057e-06
12523,acts 17:13,1,3.0629090897953057e-06
12589,ezekiel 36:31,1,3.0629090897953057e-06
12591,proverbs 23:35,1,3.0629090897953057e-06
12597,genesis 41:3,1,3.0629090897953057e-06
12599,1 kings 10:17,1,3.0629090897953057e-06
12576,isaiah 14:4,1,3.0629090897953057e-06
17224,zechariah 4:13,1,3.0629090897953057e-06
17225,nahum 23:4,1,3.0629090897953057e-06
17227,exodus 16:19,1,3.0629090897953057e-06
17217,nehemiah 4:23,1,3.0629090897953057e-06
17219,habakkuk 7:2,1,3.0629090897953057e-06
17220,2 chronicles 24:7,1,3.0629090897953057e-06
17221,habakkuk 1:7,1,3.0629090897953057e-06
12533,1 samuel 4:16,1,3.0629090897953057e-06
